name,x,y,plst,dem,at
USC00244364,-107.1375,45.9353,46.51,944.9,32.8
USC00244386,-107.2039,46.6825,44.85,851.6,32.2
USC00244506,-109.0106,45.4733,35.47,1169.8,31.1
USC00244512,-110.7719,48.5594,28.45,1012.9,30
USC00244522,-106.9103,47.3144,45.47,798.6,32.2
USC00244545,-109.48,46.65,38.31,1585.9,28.9
USC00244558,-114.2636,48.3042,39.23,901.3,28.9
USC00244560,-114.2522,48.3094,39.52,903.7,28.3
USC00244820,-111.8125,44.5994,28.44,2045.2,23.3
USC00244896,-112.0964,45.3675,33.26,1584.4,26.7
USC00244954,-110.5997,46.3614,33.94,1706.9,25
USC00244976,-109.41,47.0706,37.56,1192.1,28.9
USC00244979,-109.2231,47.0069,34.42,1532.5,25
USC00245011,-115.3181,48.41,28.07,643.1,29.4
USC00245015,-115.5392,48.4036,36.25,638.9,30.6
USC00245020,-115.2239,47.9733,33.41,1056.1,25.6
USC00245030,-112.5928,44.6331,36.94,1913.8,28.9
USC00245040,-112.6547,46.9558,23.92,1394.5,29.4
USC00245043,-113.7125,47.4083,23.89,1316.7,26.1
USC00245080,-110.5589,45.4956,29.26,1537.4,26.1
USC00245153,-110.5025,47.9364,42.17,785.8,32.8
USC00245338,-107.7286,48.3939,37.81,680,32.8
USC00245340,-107.9556,47.8417,44.41,794,32.2
USC00245572,-104.4514,48.4828,32.01,591.9,32.8
USC00245596,-107.8706,46.6008,45.41,893.7,37.2
USC00245603,-110.05,46.1047,31.83,1635.3,26.1
USC00245668,-104.9619,46.7614,44.91,757.1,33.9
USC00245735,-113.9678,46.8983,36.52,1042.4,30
USC00245740,-114.0911,46.9244,41.8,974.4,30.6
USC00245761,-109.9511,47.0572,33.97,1310.6,30
USC00245870,-105.7517,45.1758,40.39,981.5,32.8
USC00245872,-107.8225,47.0219,38.21,887,31.7
USC00245961,-109.7311,45.2436,26.83,1994.6,23.3
USC00245983,-106.3536,48.1322,35.83,630,32.8
USC00246218,-114.5739,48.5497,29.45,964.7,27.8
USC00246238,-106.3153,48.6956,36.01,894.9,28.3
USC00246304,-113.0564,46.8819,31.04,1318.3,27.8
USC00246580,-114.8778,48.1056,36.23,1079,26.7
USC00246601,-104.5164,46.4178,45.31,847.3,32.2
USC00246615,-114.2842,48.7647,30.81,1072.9,26.7
USC00246635,-114.1906,47.675,35.43,917.4,30
USC00246640,-114.2419,47.6775,38.32,832.1,30
USC00246647,-108.0039,46.1972,41.37,1033.3,32.2
USC00246672,-107.8331,48.9978,34.05,862.6,31.7
USC00246691,-105.035,45.8525,44.39,853.4,32.8
USC00246862,-109.2569,45.9717,36.71,1232.6,31.7
USC00246893,-104.575,48.9975,38.53,714.8,33.3
USC00246902,-110.7456,47.2972,31.22,1284.7,30
USC00246927,-104.9428,48.8197,40.47,641.9,31.7
USC00247034,-104.4478,45.5022,42.35,1010.7,30.6
USC00247136,-106.2453,46.8203,43.87,921.7,32.2
USC00247159,-112.29,47.19,36.27,1280.2,28.9
USC00247204,-114.2761,47.5375,33.23,944.9,30.6
USC00247214,-108.5397,46.4411,39.73,973.2,35.6
USC00247220,-108.7403,46.3253,41.43,1032.1,32.2
USC00247247,-110.6022,48.2775,41.61,877.2,33.3
USC00247248,-110.5969,48.8539,40.51,914.4,30.6
USC00247261,-109.2561,46.2986,38.91,1112.5,32.2
USC00247263,-109.3442,46.5333,40.97,1353.3,30
USC00247265,-107.3528,48.4661,34.95,666,31.7
USC00247286,-114.0983,47.315,35.95,888.5,32.2
USC00247292,-113.4294,48.7386,28.29,1389.9,18.9
USC00247342,-108.7283,47.5775,44.71,887,36.1
USC00247382,-104.3378,47.4536,34.97,602,32.8
USC00247425,-105.4758,48.8306,39.67,723.6,31.7
USC00247500,-111.855,48.5133,39.05,1013.5,27.8
USC00247540,-110.5764,47.5314,31.83,1310.6,27.2
USC00247560,-104.1467,47.7283,36.13,588.6,31.7
USC00247620,-110.2158,48.9981,40.27,858,30.6
USC00247740,-105.9136,45.3242,34.31,1193,30
USC00247864,-110.2239,47.155,37.93,1481.3,27.8
USC00247894,-114.0911,46.5136,29.78,1028.7,32.2
USC00247978,-113.3542,48.3161,27.22,1595,25
USC00247996,-111.7275,48.8869,34.33,1127.8,28.3
USC00248087,-113.8389,47.9161,27.85,944.9,28.3
USC00248165,-105.3022,46.7939,36.45,685.2,34.4
USC00248169,-105.4953,47.07,43.71,957.7,31.1
USC00248211,-115.3594,47.5933,35.92,725.4,32.2
USC00248233,-111.0878,48.3103,33.05,868.7,31.7
USC00248239,-112.0225,46.3736,28.88,1424,28.3
USC00248324,-111.5383,46.3311,37.85,1170.4,27.8
USC00248380,-115.6278,47.8669,33.17,718.1,31.1
USC00248395,-115.8833,48.7167,25.17,827.5,29.4
USC00248415,-108.3894,48.9992,39.91,908.9,33.3
USC00248430,-112.3261,45.5472,34.34,1409.7,28.9
USC00248501,-112.2492,48.3119,33.97,1160.4,28.9
USC00248569,-105.3686,47.88,33.25,696.2,31.1
USC00248597,-111.9478,45.2925,32.21,1759.6,25.6
USC00248777,-104.0503,48.8744,42.49,641.6,31.1
USC00248809,-113.9847,48.5003,29.83,961.3,27.2
USC00248858,-111.0975,44.6617,37.44,2042.2,26.1
USC00248860,-111.1092,44.7917,30.37,2075.1,23.9
USC00248902,-114.3594,48.4081,32.39,944.9,31.1
USC00248930,-110.9,46.5436,35.93,1536.2,28.9
USC00248957,-104.1567,46.9878,44.35,821.7,33.9
USC00249023,-110.51,46.0289,32.65,1771.8,26.1
USC00249033,-109.3767,47.5597,37.97,988.5,30
USC00249082,-113.0136,45.8031,30.08,1746.5,25.6
USC00249187,-115.6267,48.9514,29.2,940.3,26.7
USC00249240,-107.9383,45.3128,42.62,1007.4,35
USC00249900,-108.5244,47.9186,31.87,1229.9,32.2
USC00250030,-103.7347,42.4244,41.35,1423.4,32.8
USC00250050,-99.8556,42.5522,42.71,765,35.6
USC00250130,-102.8967,42.1103,39.71,1217.4,34.4
USC00250138,-103.2083,42.1539,42.55,1300.3,31.1
USC00250245,-99.8258,41.5975,33.25,794,31.7
USC00250355,-100.1839,41.4225,35.29,828.4,32.2
USC00250365,-101.6914,41.5697,44.45,1066.8,35
USC00250375,-96.3811,41.0408,35.69,340.8,32.2
USC00250420,-99.0303,42.5136,34.61,637,35.6
USC00250435,-95.7469,40.3706,31.05,283.5,32.8
USC00250622,-96.75,40.2994,34.17,395.3,33.3
USC00250640,-99.8278,40.1306,35.43,654.7,36.7
USC00250760,-101.5325,40.0503,41.75,912.9,36.1
USC00250865,-102.1467,41.0469,50.99,1121.1,37.8
USC00251145,-103.1039,41.6681,40.33,1117.4,35
USC00251149,-103.3678,41.5639,43.55,1264.6,36.1
USC00251189,-102.9014,41.6111,42.49,1060.4,35
USC00251200,-99.675,41.4083,34.51,762,32.2
USC00251345,-99.1433,41.7769,35.49,663.2,33.3
USC00251361,-103.8769,41.0103,35.19,1575.8,31.7
USC00251365,-98.8511,42.9131,34.23,552,35
USC00251408,-100.075,41.2519,33.91,895.5,33.3
USC00251415,-100.1433,40.2847,36.97,682.4,33.9
USC00251450,-99.7008,40.6944,32.03,719.9,32.8
USC00251560,-98.0283,41.1222,31.11,518.2,32.2
USC00251575,-103.0533,42.8083,46.63,1031.1,35
USC00251578,-102.9528,42.8367,43.73,1055.5,35
USC00251590,-98.7467,42.2031,37.97,648.9,32.8
USC00251602,-102.4717,41.0939,49.67,1130.8,34.4
USC00251684,-98.0536,40.5208,34.43,545,32.8
USC00251825,-97.3278,41.4639,31.71,442,33.3
USC00251990,-97.9047,42.4603,33.27,506,33.3
USC00252000,-102.4372,41.7608,47.49,1164.3,33.3
USC00252065,-100.83,40.2333,39.93,790.7,37.2
USC00252145,-102.9661,41.4086,44.15,1303.9,32.8
USC00252205,-97.1328,41.2492,34.45,490.7,32.8
USC00252595,-98.0747,41.9872,31.53,589.8,31.1
USC00252680,-100.0106,42.1717,37.61,808.9,36.7
USC00252770,-98.8239,41.8036,36.29,640.1,32.2
USC00252790,-100.0536,40.6864,34.17,819.9,33.9
USC00252805,-98.3417,42.2611,37.11,563.9,33.3
USC00252820,-97.1669,40.0739,31.89,411.5,32.8
USC00252840,-97.5928,40.6422,30.57,499.9,32.8
USC00253015,-103.4617,42.6656,44.15,1161.9,33.9
USC00253037,-98.945,40.0953,37.81,567.2,34.4
USC00253050,-96.4669,41.43,36.77,359.7,32.2
USC00253065,-97.2208,40.6558,30.91,467.9,31.7
USC00253175,-97.5964,40.5314,37.11,496.8,32.8
USC00253185,-97.7644,41.4514,30.99,484.6,33.3
USC00253355,-102.2036,42.8947,45.07,1127.8,33.3
USC00253365,-100.1514,40.9394,37.33,793.4,33.9
USC00253425,-98.5331,41.5461,33.37,615.7,35.6
USC00253467,-96.1922,41.1586,31.33,378,32.2
USC00253515,-101.9408,40.0136,32.81,998.2,35
USC00253595,-99.2133,40.0892,35.49,612.6,35.6
USC00253605,-103.9542,41.6331,44.63,1386.8,33.9
USC00253615,-103.8842,42.6858,48.91,1478.3,32.8
USC00253617,-103.9219,42.7433,43.39,1546.3,32.8
USC00253618,-103.7867,42.8003,46.25,1228,34.4
USC00253630,-97.2608,42.6167,33.67,429.2,31.7
USC00253652,-96.9575,42.3806,29.35,445,31.1
USC00253660,-98.3836,40.6472,32.93,590.7,33.9
USC00253755,-103.0733,42.3208,39.07,1301.5,33.3
USC00253810,-100.9775,41.1056,39.45,899.8,34.4
USC00253910,-99.3803,40.4517,32.41,707.1,33.3
USC00254035,-97.0031,41.7175,32.37,463.3,31.1
USC00254101,-101.7561,42.0542,42.85,1173.5,33.3
USC00254110,-101.655,40.5208,35.57,999.7,33.9
USC00254335,-99.0133,40.7258,30.17,649.2,32.8
USC00254432,-100.945,42.9503,45.53,926.6,30
USC00254440,-103.6344,41.2453,34.39,1435,32.8
USC00254455,-101.6706,41.2097,29.17,1011.3,36.7
USC00254755,-102.1442,41.3297,40.79,1013.8,33.9
USC00254900,-102.6361,41.1489,40.95,1168,36.1
USC00254903,-102.6586,41.2664,42.07,1184.5,34.4
USC00254906,-102.64,41.1531,45.51,1181.4,34.4
USC00254985,-98.9697,41.2789,34.51,630.9,33.9
USC00255040,-98.4583,42.8294,37.31,423.7,36.1
USC00255080,-97.45,41.8292,34.21,481.6,31.7
USC00255250,-99.2939,41.2211,33.31,698.6,32.8
USC00255310,-100.6203,40.2156,40.51,796.1,36.7
USC00255362,-96.4808,41.1431,33.31,352,32.2
USC00255388,-100.2228,40.3761,37.25,727.6,35
USC00255470,-101.7089,42.9194,45.65,986,35
USC00255565,-98.9514,40.5156,31.59,658.4,33.3
USC00255700,-101.0458,42.0425,43.97,980.5,35
USC00255810,-95.8867,40.6986,32.25,321.6,32.2
USC00255925,-99.3333,42.6008,38.61,679.7,34.4
USC00255997,-97.4855,42.0289,33.27,470.9,31.1
USC00256075,-100.7494,41.0569,39.85,922,33.9
USC00256135,-97.9667,42.0644,32.59,533.1,31.7
USC00256167,-99.7633,41.1439,32.19,786.4,34.4
USC00256200,-101.7206,41.1275,46.97,984.5,36.1
USC00256290,-98.6564,42.4594,36.23,606.6,33.9
USC00256375,-97.5514,41.1844,30.39,506.6,31.1
USC00256385,-102.3464,41.4014,45.17,1033.3,36.1
USC00256454,-99.6522,40.3283,32.91,683.4,33.3
USC00256570,-96.1514,40.1117,34.61,362.4,32.8
USC00256970,-100.2472,42.065,37.05,819.9,35.6
USC00257040,-98.9214,41.0319,34.93,623.6,32.2
USC00257055,-96.7442,40.9536,32.49,391.1,31.7
USC00257070,-98.5197,40.0978,35.19,527.9,34.4
USC00257401,-95.4642,40.0536,30.49,283.5,32.8
USC00257415,-102.4794,42.7547,43.91,1155.2,32.8
USC00257667,-103.6397,41.8644,43.93,1191.5,35
USC00257715,-97.0908,40.8997,33.63,440.4,32.2
USC00257830,-103.0214,41.2294,45.29,1316.7,36.1
USC00258040,-98.6558,42.8103,35.65,466.3,30.6
USC00258088,-96.0069,41.0625,30.01,324.6,31.1
USC00258117,-97.1747,42.0414,28.77,481.6,31.7
USC00258133,-100.5986,41.4581,34.05,911.4,32.8
USC00258320,-98.0692,40.0267,36.33,492.9,33.3
USC00258328,-97.3094,41.1042,31.23,470.9,33.3
USC00258360,-99.0897,42.1836,40.67,710.2,33.3
USC00258395,-96.1892,40.6661,34.43,335.3,33.9
USC00258410,-96.0847,40.2381,35.49,344.4,33.3
USC00258455,-99.3789,41.7678,34.89,691.9,32.8
USC00258465,-96.1939,40.3544,33.37,338.3,33.9
USC00258480,-96.2328,41.7767,30.69,347.5,31.7
USC00258628,-101.0611,40.1739,37.19,851.3,36.1
USC00258751,-100.5517,42.8753,41.59,789.1,35
USC00258755,-100.6931,42.5711,40.63,893.1,35
USC00258795,-96.3672,41.3197,31.93,349,32.2
USC00258806,-98.2158,42.7189,36.09,411.5,35
USC00258878,-96.4631,40.2031,32.51,447.1,33.9
USC00258915,-96.8636,42.2619,32.63,429.2,31.7
USC00258920,-101.2094,40.8433,25.47,944.9,35
USC00258935,-96.4756,42.1506,29.11,390.1,33.3
USC00259020,-101.3611,40.4122,37.33,896.4,36.1
USC00259045,-97.0108,42.2361,35.13,446.5,31.1
USC00259090,-96.1414,40.8639,32.53,335.3,31.1
USC00259193,-96.7775,41.2211,32.15,416.1,31.7
USC00259200,-96.7142,41.845,32.43,399.3,32.2
USC00259513,-97.5997,40.9153,31.19,491.6,32.8
USC00260125,-114.7964,36.01,53.76,500.2,38.3
USC00260150,-116.4619,36.5717,52.49,746.8,37.2
USC00260438,-115.1853,40.7808,40.81,1905,28.9
USC00260795,-116.475,40.5903,54.14,1432.6,33.3
USC00260800,-116.5875,39.9003,46.4,1749.6,32.8
USC00260955,-115.5444,38.5208,46.37,1425.9,32.8
USC00261327,-114.11,36.7753,45.09,487.7,38.9
USC00261358,-114.5264,37.6128,48.53,1334.7,31.7
USC00261371,-114.7275,36.1414,53.73,387.1,42.8
USC00261485,-119.7678,39.1253,50.73,1451.2,31.7
USC00261590,-114.4069,37.8044,46.36,1472.2,28.3
USC00261660,-115.5289,41.6814,51.48,1819,28.3
USC00262119,-119.8914,38.9783,36.43,2235.4,23.3
USC00262229,-118.6336,41.9897,45.43,1277.1,32.8
USC00262243,-115.36,36.4381,51.31,888.2,32.2
USC00262431,-118.0106,37.615,45.13,1493.5,31.1
USC00262497,-114.4256,36.3092,52.24,381,39.4
USC00262557,-114.5411,37.3475,54.29,1043,36.7
USC00262570,-115.7425,40.8603,53.17,1595.6,32.8
USC00262708,-115.9622,39.5169,45.8,1959.9,28.9
USC00263090,-119.3578,40.6517,49.43,1205.2,35.6
USC00263205,-119.9411,39.0753,23.73,1935.5,25
USC00263340,-114.2206,39.0056,40.02,2087.9,30
USC00263512,-118.6278,38.5236,55.31,1323.7,34.4
USC00263671,-115.2236,37.5581,47.65,1188.7,30.6
USC00263957,-118.1631,40.6564,54.03,1298.4,32.2
USC00263964,-116.2036,39.1039,45.19,2273.8,28.9
USC00264236,-118.2258,41.7436,44.01,1292.4,31.7
USC00264253,-117.0892,39.2036,48.59,2020.2,30.6
USC00264341,-114.6147,40.0633,51.36,1816.6,31.1
USC00264439,-115.1847,36.0469,50.32,693.4,37.2
USC00264480,-114.5806,35.1692,54.14,184.4,40.6
USC00264527,-118.7192,41.5167,49.31,1292,30.6
USC00264698,-118.51,40.1808,51.09,1211.3,34.4
USC00264950,-114.7733,39.4136,41.61,1911.1,32.8
USC00265087,-114.0525,36.8239,52.89,552,38.9
USC00265132,-118.0197,39.2931,55.17,1402.1,31.7
USC00265168,-118.1056,38.3844,54.25,1391.7,33.9
USC00265191,-119.7758,38.9547,43.21,1435.3,30.6
USC00265194,-119.7089,39.02,50.47,1487.4,33.9
USC00265352,-114.1706,41.2781,52.43,1472.2,33.9
USC00265400,-115.645,36.26,35.2,2273.8,24.4
USC00265705,-115.1164,36.2347,50.09,578.5,37.8
USC00265722,-114.4714,41.0333,49.85,1778.5,31.7
USC00265818,-117.8389,41.5683,48.73,1280.2,33.9
USC00265846,-114.4581,36.5508,50.7,381,38.9
USC00266242,-116.1189,40.4369,55.8,1577.6,31.7
USC00266252,-114.4522,37.9339,45.05,1825.8,27.2
USC00266514,-115.7461,37.6467,50.44,1469.1,32.8
USC00266691,-115.4603,36.0686,43.45,1152.1,29.4
USC00266746,-117.4131,39.0633,46.47,1954.7,28.3
USC00266791,-119.7956,39.5683,53.07,1520,31.7
USC00267123,-115.493,40.2022,43.65,1834.6,30
USC00267175,-114.9911,39.2764,44.99,2090.3,26.7
USC00267192,-118.3047,40.4661,52.65,1260.3,29.4
USC00267369,-114.9217,35.4661,49.56,1079,32.2
USC00267463,-117.5658,37.7617,41.66,1302.7,33.9
USC00267612,-119.3511,38.8822,54.03,1524,31.1
USC00267620,-117.1739,38.7839,44.73,1721.2,28.9
USC00267691,-119.7094,39.6372,52.41,1368.2,31.1
USC00267697,-119.7333,39.5558,50.99,1328,33.3
USC00267750,-114.18,38.0406,43.56,1813.6,28.3
USC00267820,-119.8836,39.6253,47.29,1554.8,31.1
USC00267953,-119.5986,39.9508,48.77,1188.7,29.4
USC00268346,-116.2225,41.3144,49.4,1880.6,28.3
USC00268588,-114.5139,36.4303,46.14,609.6,38.3
USC00268761,-119.6483,39.3128,44.69,1932.4,28.9
USC00268822,-119.1189,39.0747,46.05,1310.6,33.9
USC00268838,-119.29,39.6914,53.05,1219.2,32.2
USC00269072,-115.8008,41.6358,48.32,1901.6,27.8
USC00269168,-117.7514,40.9386,49.53,1327.4,33.9
USC00269229,-119.1575,38.9992,47.09,1335,34.4
USC00270681,-71.9486,44.0342,21.91,365.8,20
USC00270690,-71.1853,44.4536,20.75,280.4,19.4
USC00270706,-71.6575,44.3064,21.35,359.7,25
USC00271647,-71.54,44.8611,18.57,341.4,18.9
USC00271968,-71.3206,44.9542,17.13,670.6,10.6
USC00272174,-70.95,43.1433,26.13,22.9,28.3
USC00272302,-71.6261,42.8267,29.07,73.2,26.1
USC00272800,-71.0839,43.0303,26.98,48.8,29.4
USC00272999,-71.2906,45.09,17.79,502.9,18.3
USC00273055,-71.7961,42.985,23.36,228.6,27.8
USC00273182,-71.6536,43.4703,22.83,137.2,31.7
USC00273626,-70.8258,43.0211,28.46,29,26.1
USC00273658,-71.7986,42.7828,23.09,274.3,24.4
USC00273850,-72.2856,43.7053,30.37,178,23.9
USC00274234,-71.4147,42.7831,29.63,56.4,26.1
USC00274399,-72.3247,42.9389,29.85,155.8,25.6
USC00274480,-71.4647,43.5492,27.09,152.4,24.4
USC00274556,-71.5725,44.4911,24.93,262.1,21.1
USC00275013,-71.9842,42.8942,25.53,295.7,22.8
USC00275211,-71.3933,42.9892,27.11,77.1,25.6
USC00275629,-72.0792,43.3325,22.77,388.6,22.2
USC00275712,-71.4736,42.7914,27.57,41.1,26.7
USC00275780,-71.1833,43.4833,22.69,195.1,23.9
USC00275868,-72.1811,43.3772,25.85,234.7,22.2
USC00275995,-71.1297,44.0561,25.01,159.1,22.2
USC00276234,-71.6303,44.75,16.03,277.4,20
USC00276550,-72.2369,42.9453,23.59,207.3,24.4
USC00276818,-71.2525,44.2581,17.27,617.2,18.3
USC00277833,-71.7364,43.3544,21.57,167.6,27.8
USC00278614,-71.2597,43.8583,21.15,158.5,22.2
USC00278858,-72.4053,43.0739,26.35,283.5,23.3
USC00279278,-71.2008,42.9108,27.55,91.4,25
USC00279966,-71.3331,44.5003,18.12,466.3,18.9
USC00280734,-75.0836,40.8292,31.79,80.2,30
USC00280907,-74.3961,40.8917,35.01,85.3,29.4
USC00281335,-74.3539,40.7436,33.61,54.9,31.7
USC00281351,-74.9358,38.9536,37.93,6.1,31.1
USC00281582,-74.4233,41.0347,28.99,231.6,28.3
USC00281592,-74.4158,40.7439,38.05,108.2,31.1
USC00282023,-74.3231,40.6669,32.31,22.9,30.6
USC00282805,-74.8289,39.3831,31.61,25.9,30.6
USC00283029,-74.8811,40.5739,31.99,79.2,30.6
USC00283181,-74.2511,40.3142,35.07,59.1,30
USC00283662,-74.8072,39.6442,37.31,27.4,31.1
USC00283704,-74.1519,40.7481,40.41,7.3,29.4
USC00283951,-74.5642,40.265,36.99,30.5,31.1
USC00285728,-74.9697,39.9511,38.85,13.7,31.7
USC00286055,-74.4364,40.4719,36.97,26.2,30
USC00286964,-74.8178,40.0136,38.99,15.2,30
USC00287587,-74.2683,41.0917,30.35,93,32.2
USC00287936,-75.22,39.4872,35.61,27.4,30.6
USC00288173,-75.0442,39.8372,39.03,16.8,30.6
USC00288644,-74.66,41.2214,35.29,197.8,28.9
USC00288816,-74.2167,39.95,35.39,3,30
USC00289363,-74.8081,40.4528,32.54,73.2,30
USC00290041,-106.4278,36.2403,39.19,1944.6,31.1
USC00290225,-106.4808,35.1317,44.17,1911.1,32.2
USC00290231,-106.6939,35.0217,41.48,1510.3,33.3
USC00290245,-106.0567,36.0908,41.41,1731.3,28.3
USC00290377,-103.1819,35.8742,39.45,1354.8,32.8
USC00290407,-105.2853,36.395,35.41,2590.8,24.4
USC00290426,-108.53,31.3347,38.62,1419.8,28.9
USC00290600,-104.3836,32.7547,48.06,1026,37.2
USC00290640,-107.6211,34.075,36.71,2133.6,27.8
USC00290692,-108.0006,36.835,44.33,1720.3,32.8
USC00290858,-104.0936,35.5297,50.45,1371.6,35
USC00290915,-106.8325,34.4219,50.34,1443.2,35.6
USC00290983,-106.3494,33.9114,48.33,1691.9,33.3
USC00290992,-104.4042,33.4594,51.11,1116.8,38.3
USC00291138,-106.8908,33.8044,52.9,1375.3,37.2
USC00291153,-104.3828,32.5158,48.38,979.3,36.7
USC00291286,-107.3078,32.8964,46.17,1292,36.7
USC00291440,-105.5947,33.5311,31.98,1975.1,28.9
USC00291445,-103.6783,33.3433,47.73,1325.9,34.4
USC00291450,-103.9936,36.7386,40.09,2084.8,31.7
USC00291469,-104.2225,32.3478,56.22,951,37.2
USC00291480,-104.4433,32.1783,42.39,1351.8,33.9
USC00291515,-105.8964,33.6308,49.69,1647.4,32.2
USC00291630,-105.5956,36.7408,36.59,2331.7,27.2
USC00291647,-107.9106,36.0286,47.14,1881.8,29.4
USC00291664,-106.5781,36.9178,34.04,2392.7,25
USC00291721,-106.4333,32.0439,52.88,1234.7,34.4
USC00291813,-104.9456,36.4661,23.82,1993.4,24.4
USC00291883,-103.1997,36.4594,48.97,1524,34.4
USC00291910,-108.5047,32.8339,40.06,1454.8,29.4
USC00291931,-105.7353,32.9544,24.41,2645.4,22.2
USC00291939,-103.1992,34.4289,42.53,1309.1,32.2
USC00291963,-103.2161,34.5989,39.67,1351.8,33.3
USC00292030,-104.1906,35.4072,43.75,1293.6,37.2
USC00292095,-105.6975,34.1492,43.53,2036.1,30
USC00292100,-106.595,35.2489,41.66,1531.9,30.6
USC00292250,-107.5178,35.0883,42.18,1888.2,30.6
USC00292365,-104.5136,32.2767,43.11,1196,35
USC00292436,-107.7531,32.2531,49.75,1310.6,35
USC00292510,-105.0569,35.1842,41.61,1569.7,32.8
USC00292608,-107,36.9358,38.54,2070.5,29.4
USC00292700,-105.2628,36.5575,24.95,2523.7,26.7
USC00292837,-106.73,36.5928,29.81,2054.4,22.2
USC00292848,-107.1842,33.1461,44.14,1393.2,33.3
USC00292854,-103.6572,33.9403,42.43,1339.6,31.7
USC00292865,-105.3381,32.9161,35.13,1808.7,28.9
USC00293031,-106.0589,35.9989,41.01,1713,31.7
USC00293060,-106.0344,34.8242,36.71,1871.5,31.7
USC00293265,-108.1514,32.7939,39.98,1859,30.6
USC00293294,-104.2319,34.4667,47.35,1226.8,35.6
USC00293296,-104.2503,34.3942,52.91,1234.4,37.8
USC00293428,-108.703,35.5283,31.33,2004.7,25
USC00293488,-105.4481,35.8917,30.7,2514.6,25.6
USC00293530,-108.2075,33.1975,36.88,1717.9,31.7
USC00293577,-108.8794,33.3217,40.42,1440.2,30.6
USC00293649,-106.0931,34.2594,41.27,2011.7,30.6
USC00293682,-107.8992,35.1664,41.74,1987.3,28.9
USC00293706,-103.6192,36.5939,42.39,1829.4,27.8
USC00294009,-107.5656,32.9203,44.7,1605.4,33.3
USC00294026,-103.1314,32.7264,48.49,1115.6,38.9
USC00294030,-103.3539,32.7125,49.55,1169.2,36.1
USC00294112,-104.7386,32.8111,46.27,1245.1,35.6
USC00294346,-103.1872,32.1103,47.43,930.9,38.3
USC00294426,-106.7403,32.6161,54.65,1316.1,36.1
USC00294742,-104.3753,36.9825,29.15,2255.5,26.7
USC00294862,-105.2131,35.5678,36.77,1935.2,30.6
USC00294960,-107.0542,36.3042,36.38,2200.7,25.6
USC00295079,-108.6531,32.3094,46.36,1293.6,33.3
USC00295084,-106.3214,35.8644,33.4,2262.8,27.2
USC00295150,-106.7611,34.7675,49.91,1475.2,35
USC00295273,-108.9417,33.8225,35.27,2148.8,27.8
USC00295490,-104.5867,36.5697,38.83,1834,31.1
USC00295516,-103.3644,35.6022,40.31,1344.2,34.4
USC00295560,-108.4447,35.3364,32.19,2438.4,23.3
USC00295617,-103.625,34.4278,40.67,1401.8,33.3
USC00295908,-106.045,35.0128,43.99,1895.9,30.6
USC00295937,-103.9439,35.8022,43.49,1665.7,33.3
USC00295960,-105.8225,32.9539,33.8,2073.9,28.9
USC00295965,-106.2606,34.5208,47.99,1987.3,30.6
USC00295968,-106.3103,34.6242,43.2,2033.6,31.1
USC00296275,-105.0608,36.1839,33.01,2333.2,27.8
USC00296281,-103.425,32.1664,46.21,1035.7,36.1
USC00296435,-106.0925,32.3789,54.48,1286.6,37.8
USC00296619,-103.7408,36.2994,42.15,1722.1,31.1
USC00296676,-105.6886,35.5489,41.37,2096.4,30
USC00296687,-105.4739,34.6153,46.47,1874.5,32.8
USC00296754,-106.7108,35.1392,48.03,1560.9,33.9
USC00296804,-105.14,33.3503,37.3,1521,31.7
USC00296911,-106.4969,35.3044,45.91,1681,31.7
USC00297008,-103.3519,34.1742,43.15,1222.2,34.4
USC00297180,-108.4922,34.3447,29.32,2096.4,23.3
USC00297226,-103.7492,34.78,43.23,1542.3,33.3
USC00297279,-104.4325,36.9194,32.57,2112.9,31.7
USC00297340,-108.7281,32.7047,37.12,1236.3,33.3
USC00297477,-106.6194,35.2836,52.51,1594.1,32.8
USC00297481,-106.6347,35.2522,51.1,1612.4,34.4
USC00297585,-103.5272,35.9028,37.47,1456.9,32.2
USC00297605,-104.5419,33.38,46.17,1098.8,33.9
USC00297638,-104.1981,35.945,48.11,1795.3,32.8
USC00297649,-105.6611,33.3678,31.82,2112.3,27.8
USC00297867,-103.3283,35.1086,35.35,1289.3,35
USC00298085,-105.9753,35.6194,43.5,2059.2,29.4
USC00298088,-105.9322,35.6008,40.82,2133.6,30
USC00298127,-106.6981,31.8728,51.97,1252.4,35.6
USC00298501,-104.585,36.3628,44.07,1794.7,33.9
USC00298535,-106.7597,32.2822,49.64,1184.5,35.6
USC00298596,-104.3811,34.6033,43.51,1312.5,36.7
